transfer_id,sender_id,receiver_id,amount,ccy,created_at,state,transfer_type,reference_note
TRF-01910,CUST-1012,CUST-1090,40073.65,SAR,1740648712000,COMPLETED,internal,Movie tickets
TRF-01911,CUST-1039,EXT-5043,23359.56,GBP,1746817979000,COMPLETED,international,Gas split
TRF-01912,CUST-1098,CUST-1002,19603.96,SAR,1750264047000,COMPLETED,internal,Charity donation
TRF-01913,CUST-1138,EXT-5042,32631.12,SAR,1747779169000,COMPLETED,local_bank,Eid gift
TRF-01914,CUST-1029,EXT-5085,20539.39,USD,1748430942000,COMPLETED,local_bank,Internet bill
TRF-01915,CUST-1162,EXT-5050,40955.93,SAR,1736770484000,COMPLETED,local_bank,Travel booking
TRF-01916,CUST-1112,EXT-5003,1329.21,SAR,1745851898000,COMPLETED,local_bank,Wedding contribution
TRF-01917,CUST-1001,EXT-5084,13924.12,SAR,1745275131000,COMPLETED,local_bank,Movie tickets
TRF-01918,CUST-1143,CUST-1168,2458.97,SAR,1738975846000,COMPLETED,internal,Charity donation
TRF-01919,CUST-1177,EXT-5086,1215.92,SAR,1749838917000,FAILED,local_bank,Event tickets
TRF-01920,CUST-1177,EXT-5060,24552.47,SAR,1743999938000,COMPLETED,local_bank,Car installment
TRF-01921,CUST-1072,EXT-5076,25330.96,AED,1750458542000,COMPLETED,international,Dinner split
TRF-01922,CUST-1145,CUST-1110,38647.69,SAR,1745743418000,COMPLETED,internal,Lunch money
TRF-01923,CUST-1112,CUST-1126,31790.64,SAR,1745654970000,COMPLETED,internal,Loan repayment
TRF-01924,CUST-1179,EXT-5088,29646.18,SAR,1738488198000,COMPLETED,local_bank,Salary advance
TRF-01925,CUST-1091,CUST-1053,12015.51,SAR,1747914975000,COMPLETED,internal,Internet bill
TRF-01926,CUST-1190,EXT-5059,36533.04,SAR,1748805893000,FAILED,local_bank,Business invoice
TRF-01927,CUST-1045,CUST-1012,17852.65,SAR,1742802914000,COMPLETED,internal,Uber share
TRF-01928,CUST-1069,EXT-5068,9464.94,AED,1744764576000,COMPLETED,international,Travel booking
TRF-01929,CUST-1034,EXT-5015,13114.39,AED,1743219977000,COMPLETED,international,Charity donation
TRF-01930,CUST-1116,EXT-5031,49245.38,SAR,1746130190000,FAILED,local_bank,Event tickets
TRF-01931,CUST-1086,EXT-5071,26856.98,SAR,1741937679000,COMPLETED,local_bank,Business invoice
TRF-01932,CUST-1149,EXT-5061,8880.41,SAR,1738108306000,PROCESSING,local_bank,Salary advance
TRF-01933,CUST-1021,EXT-5026,19004.51,SAR,1739946710000,COMPLETED,local_bank,Cleaning service
TRF-01934,CUST-1148,CUST-1039,24550.22,SAR,1745368401000,COMPLETED,internal,Investment transfer
TRF-01935,CUST-1108,EXT-5074,18484.35,SAR,1747057843000,COMPLETED,local_bank,Freelancer payment
TRF-01936,CUST-1161,CUST-1063,23924.72,SAR,1739318854000,COMPLETED,internal,Birthday gift
TRF-01937,CUST-1165,EXT-5068,39894.14,SAR,1747820436000,COMPLETED,local_bank,Insurance premium
TRF-01938,CUST-1060,CUST-1085,8905.02,USD,1747247461000,COMPLETED,internal,Salary advance
TRF-01939,CUST-1035,EXT-5087,27447.54,SAR,1743919336000,COMPLETED,local_bank,Charity donation
TRF-01940,CUST-1130,CUST-1030,7890.60,SAR,1745592293000,FAILED,internal,Investment transfer
TRF-01941,CUST-1051,CUST-1191,22608.36,SAR,1745255234000,COMPLETED,internal,Coffee money
TRF-01942,CUST-1033,CUST-1149,22030.40,SAR,1743401430000,COMPLETED,internal,Wedding contribution
TRF-01943,CUST-1086,CUST-1063,13852.38,SAR,1747778882000,COMPLETED,internal,Insurance premium
TRF-01944,CUST-1195,EXT-5083,16289.58,SAR,1743774982000,FAILED,local_bank,Event tickets
TRF-01945,CUST-1127,EXT-5062,22939.42,USD,1739102267000,COMPLETED,international,Internet bill
TRF-01946,CUST-1033,EXT-5039,10327.73,GBP,1739837027000,COMPLETED,international,Internet bill
TRF-01947,CUST-1179,CUST-1018,24752.74,SAR,1736213526000,COMPLETED,internal,Gift money
TRF-01948,CUST-1118,CUST-1013,25783.31,SAR,1747977722000,COMPLETED,internal,Loan repayment
TRF-01949,CUST-1152,EXT-5048,49590.65,GBP,1738810567000,FAILED,international,Gym membership
TRF-01950,CUST-1051,CUST-1148,26796.69,SAR,1750609048000,COMPLETED,internal,Rent share
TRF-01951,CUST-1134,EXT-5041,19992.79,SAR,1748412992000,COMPLETED,local_bank,School tuition
TRF-01952,CUST-1199,EXT-5083,13308.46,AED,1737463387000,COMPLETED,local_bank,Coffee money
TRF-01953,CUST-1184,CUST-1005,42906.79,SAR,1748757005000,PROCESSING,internal,Investment transfer
TRF-01954,CUST-1122,CUST-1160,13927.47,SAR,1745489291000,COMPLETED,internal,Dinner split
TRF-01955,CUST-1001,CUST-1135,25251.45,SAR,1750397306000,FAILED,internal,Business invoice
TRF-01956,CUST-1107,EXT-5080,10714.25,SAR,1738293329000,PROCESSING,local_bank,Gas split
TRF-01957,CUST-1161,EXT-5032,48556.82,SAR,1741067207000,COMPLETED,local_bank,Medical bill
TRF-01958,CUST-1079,EXT-5082,4466.73,SAR,1747702016000,COMPLETED,local_bank,Salary advance
TRF-01959,CUST-1049,CUST-1118,2670.00,SAR,1737234436000,COMPLETED,internal,Lunch money
TRF-01960,CUST-1176,CUST-1099,41610.17,SAR,1741291409000,COMPLETED,internal,Lunch money
TRF-01961,CUST-1107,CUST-1001,48076.04,AED,1749612763000,COMPLETED,internal,Birthday gift
TRF-01962,CUST-1182,CUST-1100,34791.37,SAR,1738099762000,FAILED,internal,School tuition
TRF-01963,CUST-1146,CUST-1002,43006.22,SAR,1748274281000,COMPLETED,internal,School tuition
TRF-01964,CUST-1171,CUST-1059,19157.41,SAR,1736723575000,FAILED,internal,Internet bill
TRF-01965,CUST-1088,CUST-1121,36039.91,SAR,1736531937000,COMPLETED,internal,Salary advance
TRF-01966,CUST-1064,EXT-5068,3858.82,USD,1743089488000,COMPLETED,local_bank,Grocery share
TRF-01967,CUST-1092,CUST-1101,6681.75,SAR,1740040425000,FAILED,internal,Grocery share
TRF-01968,CUST-1189,CUST-1190,45632.40,SAR,1738458322000,COMPLETED,internal,Cleaning service
TRF-01969,CUST-1028,EXT-5044,19154.66,SAR,1736380418000,COMPLETED,local_bank,Birthday gift
TRF-01970,CUST-1112,CUST-1171,26443.79,USD,1750901583000,COMPLETED,internal,Gym membership
TRF-01971,CUST-1032,CUST-1056,21743.18,SAR,1741716434000,PROCESSING,internal,Coffee money
TRF-01972,CUST-1004,CUST-1133,47019.28,SAR,1749102657000,COMPLETED,internal,Birthday gift
TRF-01973,CUST-1111,EXT-5098,21967.85,USD,1745956929000,COMPLETED,international,Event tickets
TRF-01974,CUST-1096,EXT-5061,35197.45,USD,1738663360000,PROCESSING,international,Coffee money
TRF-01975,CUST-1078,EXT-5023,40723.85,SAR,1750153963000,COMPLETED,local_bank,Cleaning service
TRF-01976,CUST-1176,CUST-1167,28525.74,SAR,1750954261000,COMPLETED,internal,Gym membership
TRF-01977,CUST-1129,CUST-1075,351.92,SAR,1737093208000,COMPLETED,internal,Movie tickets
TRF-01978,CUST-1132,CUST-1178,45065.01,SAR,1745431319000,COMPLETED,internal,Investment transfer
TRF-01979,CUST-1031,CUST-1044,7700.27,SAR,1750875010000,COMPLETED,internal,Movie tickets
TRF-01980,CUST-1042,EXT-5004,44502.58,GBP,1738234999000,COMPLETED,international,Business invoice
TRF-01981,CUST-1130,EXT-5039,21797.63,SAR,1744124635000,COMPLETED,local_bank,Medical bill
TRF-01982,CUST-1101,EXT-5047,27192.52,SAR,1747272388000,COMPLETED,local_bank,Gift money
TRF-01983,CUST-1119,CUST-1154,33107.10,SAR,1743350630000,FAILED,internal,Birthday gift
TRF-01984,CUST-1156,CUST-1107,13662.80,SAR,1746403876000,COMPLETED,internal,Dinner split
TRF-01985,CUST-1081,CUST-1039,27991.72,SAR,1736109152000,COMPLETED,internal,Dinner split
TRF-01986,CUST-1049,CUST-1133,6878.33,SAR,1737399397000,COMPLETED,internal,Loan repayment
TRF-01987,CUST-1137,EXT-5022,14498.09,EUR,1744794849000,COMPLETED,international,Internet bill
TRF-01988,CUST-1184,CUST-1187,44071.58,SAR,1750388045000,PROCESSING,internal,Internet bill
TRF-01989,CUST-1065,EXT-5023,23835.91,AED,1737052647000,FAILED,local_bank,School tuition
TRF-01990,CUST-1200,CUST-1003,15663.60,GBP,1749688327000,PROCESSING,internal,Parking fee
TRF-01991,CUST-1065,CUST-1062,22056.16,SAR,1736342659000,COMPLETED,internal,Charity donation
TRF-01992,CUST-1099,CUST-1080,30957.78,SAR,1747955377000,COMPLETED,internal,Cleaning service
TRF-01993,CUST-1163,EXT-5085,26767.80,SAR,1746412723000,PROCESSING,local_bank,Internet bill
TRF-01994,CUST-1110,EXT-5051,2599.93,GBP,1744726672000,FAILED,international,Parking fee
TRF-01995,CUST-1128,EXT-5018,22446.58,SAR,1741353792000,COMPLETED,local_bank,Coffee money
TRF-01996,CUST-1075,EXT-5007,34950.91,EUR,1750484185000,COMPLETED,international,Gas split
TRF-01997,CUST-1019,CUST-1177,40196.78,SAR,1745717390000,PROCESSING,internal,Gas split
TRF-01998,CUST-1127,CUST-1073,40218.30,SAR,1737990427000,COMPLETED,internal,Gym membership
TRF-01999,CUST-1047,EXT-5045,3245.93,SAR,1748176842000,FAILED,local_bank,Travel booking
TRF-02000,CUST-1152,EXT-5027,49904.48,AED,1742970455000,PROCESSING,international,Uber share
TRF-02001,CUST-1193,EXT-5092,34968.81,GBP,1739365509000,COMPLETED,international,Event tickets
TRF-02002,CUST-1027,EXT-5022,25569.35,SAR,1738882223000,COMPLETED,local_bank,Cleaning service
TRF-02003,CUST-1050,EXT-5081,27468.54,AED,1742837535000,COMPLETED,international,Rent share
TRF-02004,CUST-1123,EXT-5006,17620.57,EUR,1751014616000,COMPLETED,international,Grocery share
TRF-02005,CUST-1167,CUST-1021,30108.23,SAR,1745393275000,COMPLETED,internal,Car installment
TRF-02006,CUST-1021,EXT-5055,33726.36,EUR,1746597423000,COMPLETED,international,Birthday gift
TRF-02007,CUST-1064,CUST-1182,2860.85,SAR,1735797098000,COMPLETED,internal,Gas split
TRF-02008,CUST-1168,CUST-1127,316.44,SAR,1745053981000,COMPLETED,internal,Internet bill
TRF-02009,CUST-1199,CUST-1145,28897.66,SAR,1745945717000,COMPLETED,internal,Freelancer payment
TRF-02010,CUST-1089,EXT-5049,35220.43,SAR,1742638291000,COMPLETED,local_bank,Grocery share
TRF-02011,CUST-1019,CUST-1140,40595.21,AED,1750978828000,COMPLETED,internal,Insurance premium
TRF-02012,CUST-1019,EXT-5100,27626.72,USD,1748091390000,COMPLETED,local_bank,Gym membership
TRF-02013,CUST-1192,CUST-1042,29139.12,AED,1741330398000,COMPLETED,internal,Freelancer payment
TRF-02014,CUST-1049,EXT-5005,17557.43,USD,1737297499000,COMPLETED,international,Wedding contribution
TRF-02015,CUST-1054,EXT-5089,46036.74,SAR,1747489948000,COMPLETED,local_bank,Rent share
TRF-02016,CUST-1153,EXT-5064,5371.66,SAR,1739547744000,COMPLETED,local_bank,School tuition
TRF-02017,CUST-1103,EXT-5046,47139.65,USD,1741305697000,PROCESSING,international,Rent share
TRF-02018,CUST-1065,CUST-1126,44146.31,SAR,1750872410000,COMPLETED,internal,Gift money
TRF-02019,CUST-1061,CUST-1035,35106.10,SAR,1749826658000,COMPLETED,internal,Coffee money
TRF-02020,CUST-1120,CUST-1182,47792.65,SAR,1747060961000,COMPLETED,internal,Freelancer payment
TRF-02021,CUST-1163,EXT-5015,4018.11,SAR,1736741516000,COMPLETED,local_bank,Movie tickets
TRF-02022,CUST-1160,EXT-5093,11510.67,SAR,1750119275000,COMPLETED,local_bank,Event tickets
TRF-02023,CUST-1114,EXT-5088,43867.52,GBP,1749454624000,COMPLETED,international,Car installment
TRF-02024,CUST-1042,EXT-5096,29071.40,SAR,1739778864000,PROCESSING,local_bank,Gas split
TRF-02025,CUST-1128,CUST-1019,30320.21,SAR,1739135897000,COMPLETED,internal,Dinner split
TRF-02026,CUST-1005,EXT-5065,48699.71,SAR,1736585654000,COMPLETED,local_bank,Uber share
TRF-02027,CUST-1197,CUST-1149,33669.87,USD,1736124428000,COMPLETED,internal,School tuition
TRF-02028,CUST-1137,CUST-1131,12180.28,USD,1742686581000,COMPLETED,internal,Travel booking
TRF-02029,CUST-1096,EXT-5012,6458.17,USD,1744084426000,COMPLETED,international,Lunch money
TRF-02030,CUST-1020,EXT-5033,22392.49,USD,1737942558000,COMPLETED,international,Gym membership
TRF-02031,CUST-1109,CUST-1109,23534.40,SAR,1743158580000,FAILED,internal,Coffee money
TRF-02032,CUST-1162,CUST-1048,14084.63,SAR,1745855563000,COMPLETED,internal,Charity donation
TRF-02033,CUST-1003,CUST-1171,1039.79,SAR,1738831616000,FAILED,internal,Lunch money
TRF-02034,CUST-1171,EXT-5033,10254.49,SAR,1740806755000,COMPLETED,local_bank,Dinner split
TRF-02035,CUST-1012,EXT-5047,2258.77,SAR,1736031545000,COMPLETED,local_bank,Movie tickets
TRF-02036,CUST-1102,CUST-1017,14621.87,SAR,1739025724000,COMPLETED,internal,School tuition
TRF-02037,CUST-1087,CUST-1086,22766.20,EUR,1740773638000,COMPLETED,internal,Salary advance
TRF-02038,CUST-1185,EXT-5098,7345.59,EUR,1747103409000,COMPLETED,local_bank,Event tickets
TRF-02039,CUST-1060,EXT-5046,43032.65,SAR,1747296164000,COMPLETED,local_bank,Gift money
TRF-02040,CUST-1169,CUST-1126,39057.38,SAR,1747603589000,COMPLETED,internal,Coffee money
TRF-02041,CUST-1196,EXT-5098,29106.92,SAR,1744017608000,PROCESSING,local_bank,Travel booking
TRF-02042,CUST-1117,EXT-5055,21903.34,SAR,1741907843000,COMPLETED,local_bank,Freelancer payment
TRF-02043,CUST-1129,EXT-5060,6448.35,SAR,1739257341000,COMPLETED,local_bank,Travel booking
TRF-02044,CUST-1022,EXT-5074,22829.01,SAR,1746346778000,COMPLETED,local_bank,Salary advance
TRF-02045,CUST-1072,EXT-5061,13752.79,SAR,1737643808000,COMPLETED,local_bank,Gym membership
TRF-02046,CUST-1082,CUST-1190,46470.34,SAR,1749242974000,COMPLETED,internal,Cleaning service
TRF-02047,CUST-1189,EXT-5093,5682.33,SAR,1745002488000,FAILED,local_bank,Rent share
TRF-02048,CUST-1128,EXT-5085,15591.80,SAR,1747042608000,COMPLETED,local_bank,School tuition
TRF-02049,CUST-1161,EXT-5014,24228.16,SAR,1741034303000,COMPLETED,local_bank,Birthday gift
TRF-02050,CUST-1159,CUST-1146,49223.13,SAR,1746375282000,COMPLETED,internal,School tuition
TRF-02051,CUST-1170,EXT-5093,18091.24,SAR,1740362029000,COMPLETED,local_bank,Business invoice
TRF-02052,CUST-1049,EXT-5031,4066.70,AED,1745137045000,COMPLETED,international,Gym membership
TRF-02053,CUST-1008,EXT-5030,42373.52,SAR,1750717986000,COMPLETED,local_bank,Rent share
TRF-02054,CUST-1036,CUST-1190,31748.03,SAR,1748559142000,COMPLETED,internal,Freelancer payment
TRF-02055,CUST-1118,EXT-5085,2767.94,SAR,1750699896000,COMPLETED,local_bank,Insurance premium
TRF-02056,CUST-1175,EXT-5045,37790.52,SAR,1746982779000,COMPLETED,local_bank,Gym membership
TRF-02057,CUST-1073,EXT-5005,22807.07,AED,1747398417000,COMPLETED,international,Gas split
TRF-02058,CUST-1135,EXT-5076,8245.47,AED,1747688053000,PROCESSING,local_bank,Gift money
TRF-02059,CUST-1028,EXT-5005,38983.50,AED,1747072816000,FAILED,international,Rent share
TRF-02060,CUST-1071,CUST-1197,15524.68,SAR,1748426370000,COMPLETED,internal,Dinner split
TRF-02061,CUST-1045,CUST-1104,22185.22,SAR,1746897162000,COMPLETED,internal,Travel booking
TRF-02062,CUST-1178,CUST-1072,44387.28,SAR,1747323131000,COMPLETED,internal,Travel booking
TRF-02063,CUST-1110,EXT-5062,20927.74,SAR,1740269650000,COMPLETED,local_bank,Wedding contribution
TRF-02064,CUST-1033,EXT-5038,2974.11,AED,1740023692000,COMPLETED,international,Travel booking
TRF-02065,CUST-1107,EXT-5011,793.43,SAR,1737653224000,COMPLETED,local_bank,Eid gift
TRF-02066,CUST-1120,EXT-5002,16321.72,EUR,1748707282000,COMPLETED,international,Furniture split
TRF-02067,CUST-1074,EXT-5038,37738.33,SAR,1743459995000,COMPLETED,local_bank,Gift money
TRF-02068,CUST-1079,CUST-1169,26510.28,SAR,1745972702000,COMPLETED,internal,Event tickets
TRF-02069,CUST-1066,EXT-5087,10697.34,SAR,1748694543000,COMPLETED,local_bank,Gym membership
TRF-02070,CUST-1059,EXT-5013,22121.10,USD,1745657907000,PROCESSING,local_bank,Medical bill
TRF-02071,CUST-1152,EXT-5019,42075.63,SAR,1738380912000,COMPLETED,local_bank,Eid gift
TRF-02072,CUST-1006,CUST-1136,46455.27,SAR,1747088768000,COMPLETED,internal,Salary advance
TRF-02073,CUST-1024,EXT-5055,14427.73,SAR,1737962413000,COMPLETED,local_bank,Car installment
TRF-02074,CUST-1068,CUST-1177,18585.56,SAR,1744240534000,COMPLETED,internal,Shared groceries
TRF-02075,CUST-1119,CUST-1153,40845.81,SAR,1736636511000,COMPLETED,internal,School tuition
TRF-02076,CUST-1070,CUST-1195,9898.54,SAR,1749819910000,COMPLETED,internal,Insurance premium
TRF-02077,CUST-1098,EXT-5061,10507.15,GBP,1737998869000,COMPLETED,international,Car installment
TRF-02078,CUST-1167,EXT-5020,41082.74,USD,1740008144000,COMPLETED,international,Cleaning service
TRF-02079,CUST-1018,CUST-1152,45049.97,USD,1746417522000,COMPLETED,internal,Rent share
TRF-02080,CUST-1098,CUST-1126,36852.90,SAR,1746577535000,COMPLETED,internal,Freelancer payment
TRF-02081,CUST-1014,CUST-1093,8835.05,USD,1747001689000,COMPLETED,internal,Gym membership
TRF-02082,CUST-1042,EXT-5055,21892.57,SAR,1739781812000,PROCESSING,local_bank,Grocery share
TRF-02083,CUST-1094,CUST-1144,6813.10,SAR,1748680384000,COMPLETED,internal,Dinner split
TRF-02084,CUST-1032,EXT-5014,15640.38,EUR,1748504100000,FAILED,local_bank,Investment transfer
TRF-02085,CUST-1184,EXT-5040,7092.04,SAR,1748968136000,FAILED,local_bank,Car installment
TRF-02086,CUST-1137,CUST-1085,21935.03,SAR,1748664012000,COMPLETED,internal,Travel booking
TRF-02087,CUST-1040,EXT-5068,32061.37,SAR,1741868897000,COMPLETED,local_bank,Travel booking
TRF-02088,CUST-1028,CUST-1157,42606.43,SAR,1740899187000,COMPLETED,internal,Shared groceries
TRF-02089,CUST-1050,CUST-1050,18528.20,SAR,1739540989000,COMPLETED,internal,Medical bill
TRF-02090,CUST-1015,EXT-5027,43796.00,GBP,1738557928000,COMPLETED,international,Medical bill
TRF-02091,CUST-1008,CUST-1008,24796.91,AED,1736446956000,COMPLETED,internal,Furniture split
TRF-02092,CUST-1171,EXT-5012,44127.16,SAR,1746256031000,COMPLETED,local_bank,Coffee money
TRF-02093,CUST-1055,CUST-1067,41123.98,SAR,1750980776000,COMPLETED,internal,Insurance premium
TRF-02094,CUST-1047,CUST-1181,24622.11,SAR,1743776126000,COMPLETED,internal,Lunch money
TRF-02095,CUST-1200,CUST-1145,39718.24,SAR,1739797549000,COMPLETED,internal,Lunch money
TRF-02096,CUST-1110,CUST-1014,445.37,SAR,1745216892000,COMPLETED,internal,Gas split
TRF-02097,CUST-1131,CUST-1100,21725.17,SAR,1748122722000,FAILED,internal,Eid gift
TRF-02098,CUST-1094,CUST-1054,29688.70,SAR,1748851554000,COMPLETED,internal,Insurance premium
TRF-02099,CUST-1167,CUST-1168,1044.68,USD,1737371460000,COMPLETED,internal,Dinner split
TRF-02100,CUST-1006,CUST-1007,42986.81,SAR,1739931752000,COMPLETED,internal,Uber share
TRF-02101,CUST-1051,EXT-5056,37785.75,SAR,1736696525000,COMPLETED,local_bank,Movie tickets
TRF-02102,CUST-1158,CUST-1037,37161.22,USD,1743546463000,COMPLETED,internal,Eid gift
TRF-02103,CUST-1145,CUST-1102,18034.84,EUR,1750656757000,COMPLETED,internal,Furniture split
TRF-02104,CUST-1123,CUST-1052,19718.15,SAR,1736634871000,COMPLETED,internal,Gift money
TRF-02105,CUST-1096,CUST-1167,37478.47,USD,1747297762000,PROCESSING,internal,Investment transfer
TRF-02106,CUST-1077,CUST-1173,25430.69,SAR,1744593849000,COMPLETED,internal,Gym membership
TRF-02107,CUST-1040,EXT-5072,7773.15,SAR,1751191805000,COMPLETED,local_bank,Wedding contribution
TRF-02108,CUST-1024,EXT-5076,28499.74,AED,1747857527000,COMPLETED,local_bank,Birthday gift
TRF-02109,CUST-1079,EXT-5090,17723.67,SAR,1746134012000,COMPLETED,local_bank,Movie tickets
TRF-02110,CUST-1117,EXT-5065,22436.78,EUR,1738921168000,PROCESSING,international,Dinner split
TRF-02111,CUST-1127,EXT-5037,21978.05,EUR,1737468676000,COMPLETED,international,School tuition
TRF-02112,CUST-1034,CUST-1175,1193.19,SAR,1739260598000,COMPLETED,internal,Freelancer payment
TRF-02113,CUST-1101,EXT-5017,23088.87,USD,1751082330000,COMPLETED,international,Furniture split
TRF-02114,CUST-1008,EXT-5086,13915.47,USD,1751164432000,COMPLETED,international,Birthday gift
TRF-02115,CUST-1170,CUST-1026,27626.05,SAR,1739564752000,COMPLETED,internal,Car installment
TRF-02116,CUST-1032,CUST-1090,6801.51,SAR,1750265729000,COMPLETED,internal,Travel booking
TRF-02117,CUST-1184,EXT-5021,38749.50,SAR,1740580568000,FAILED,local_bank,Cleaning service
TRF-02118,CUST-1087,EXT-5046,47316.09,SAR,1744505349000,PROCESSING,local_bank,Gift money
TRF-02119,CUST-1114,EXT-5054,9136.19,GBP,1746163724000,COMPLETED,international,Birthday gift
TRF-02120,CUST-1179,CUST-1056,11469.55,AED,1746395265000,COMPLETED,internal,Freelancer payment
TRF-02121,CUST-1188,CUST-1184,48169.86,SAR,1745877857000,COMPLETED,internal,Grocery share
TRF-02122,CUST-1192,EXT-5024,47926.26,SAR,1737690527000,COMPLETED,local_bank,Rent share
TRF-02123,CUST-1036,CUST-1001,37831.95,SAR,1736818422000,COMPLETED,internal,Freelancer payment
TRF-02124,CUST-1161,EXT-5033,34848.44,EUR,1742147771000,COMPLETED,local_bank,Event tickets
TRF-02125,CUST-1098,CUST-1056,3423.48,USD,1750821980000,COMPLETED,internal,Charity donation
TRF-02126,CUST-1064,CUST-1007,225.03,SAR,1745208415000,COMPLETED,internal,Freelancer payment
TRF-02127,CUST-1017,EXT-5059,33266.63,SAR,1745217638000,COMPLETED,local_bank,Salary advance
TRF-02128,CUST-1122,EXT-5027,23358.96,USD,1749939282000,COMPLETED,local_bank,Dinner split
TRF-02129,CUST-1034,EXT-5061,44455.52,GBP,1740298770000,COMPLETED,local_bank,Uber share
TRF-02130,CUST-1080,EXT-5044,48935.46,SAR,1738365228000,FAILED,local_bank,Furniture split
